C:\feature_bayes_caffe\lfw_resize_6000_1103\Damon_Dash/Damon_Dash_0001.jpg;818
C:\feature_bayes_caffe\lfw_resize_6000_1103\Damon_van_Dam/Damon_van_Dam_0001.jpg;819
C:\feature_bayes_caffe\lfw_resize_6000_1103\Damon_van_Dam/Damon_van_Dam_0002.jpg;819
C:\feature_bayes_caffe\lfw_resize_6000_1103\Daniela_Hantuchova/Daniela_Hantuchova_0001.jpg;820
C:\feature_bayes_caffe\lfw_resize_6000_1103\Daniela_Hantuchova/Daniela_Hantuchova_0002.jpg;820
C:\feature_bayes_caffe\lfw_resize_6000_1103\Daniele_Bergamin/Daniele_Bergamin_0001.jpg;821
C:\feature_bayes_caffe\lfw_resize_6000_1103\Danielle_Spencer/Danielle_Spencer_0001.jpg;822
C:\feature_bayes_caffe\lfw_resize_6000_1103\Daniell_Sunjata/Daniell_Sunjata_0001.jpg;823
C:\feature_bayes_caffe\lfw_resize_6000_1103\Daniel_Barenboim/Daniel_Barenboim_0001.jpg;824
C:\feature_bayes_caffe\lfw_resize_6000_1103\Daniel_Bruehl/Daniel_Bruehl_0001.jpg;825
C:\feature_bayes_caffe\lfw_resize_6000_1103\Daniel_Chin/Daniel_Chin_0001.jpg;826
C:\feature_bayes_caffe\lfw_resize_6000_1103\Daniel_Coats/Daniel_Coats_0001.jpg;827
C:\feature_bayes_caffe\lfw_resize_6000_1103\Daniel_Comisso_Urdaneta/Daniel_Comisso_Urdaneta_0001.jpg;828
C:\feature_bayes_caffe\lfw_resize_6000_1103\Daniel_Darnell/Daniel_Darnell_0001.jpg;829
C:\feature_bayes_caffe\lfw_resize_6000_1103\Daniel_Day-Lewis/Daniel_Day-Lewis_0001.jpg;830
C:\feature_bayes_caffe\lfw_resize_6000_1103\Daniel_Day-Lewis/Daniel_Day-Lewis_0002.jpg;830
C:\feature_bayes_caffe\lfw_resize_6000_1103\Daniel_Day-Lewis/Daniel_Day-Lewis_0003.jpg;830
C:\feature_bayes_caffe\lfw_resize_6000_1103\Daniel_Montenegro/Daniel_Montenegro_0001.jpg;831
C:\feature_bayes_caffe\lfw_resize_6000_1103\Daniel_Ortega/Daniel_Ortega_0001.jpg;832
C:\feature_bayes_caffe\lfw_resize_6000_1103\Daniel_Osorno/Daniel_Osorno_0001.jpg;833
C:\feature_bayes_caffe\lfw_resize_6000_1103\Daniel_Patrick_Moynihan/Daniel_Patrick_Moynihan_0001.jpg;834
C:\feature_bayes_caffe\lfw_resize_6000_1103\Daniel_Radcliffe/Daniel_Radcliffe_0001.jpg;835
C:\feature_bayes_caffe\lfw_resize_6000_1103\Daniel_Radcliffe/Daniel_Radcliffe_0003.jpg;835
C:\feature_bayes_caffe\lfw_resize_6000_1103\Daniel_Radcliffe/Daniel_Radcliffe_0004.jpg;835
C:\feature_bayes_caffe\lfw_resize_6000_1103\Daniel_Rouse/Daniel_Rouse_0001.jpg;836
C:\feature_bayes_caffe\lfw_resize_6000_1103\Daniel_Scioli/Daniel_Scioli_0001.jpg;837
C:\feature_bayes_caffe\lfw_resize_6000_1103\Danny_Ainge/Danny_Ainge_0001.jpg;838
C:\feature_bayes_caffe\lfw_resize_6000_1103\Danny_Avalon/Danny_Avalon_0001.jpg;839
C:\feature_bayes_caffe\lfw_resize_6000_1103\Danny_Glover/Danny_Glover_0001.jpg;840
C:\feature_bayes_caffe\lfw_resize_6000_1103\Danny_Green/Danny_Green_0001.jpg;841
C:\feature_bayes_caffe\lfw_resize_6000_1103\Danny_Morgan/Danny_Morgan_0001.jpg;842
C:\feature_bayes_caffe\lfw_resize_6000_1103\Dany_Heatley/Dany_Heatley_0001.jpg;843
C:\feature_bayes_caffe\lfw_resize_6000_1103\Dan_Boyle/Dan_Boyle_0001.jpg;844
C:\feature_bayes_caffe\lfw_resize_6000_1103\Dan_Duquette/Dan_Duquette_0001.jpg;845
C:\feature_bayes_caffe\lfw_resize_6000_1103\Dan_Guerrero/Dan_Guerrero_0001.jpg;846
C:\feature_bayes_caffe\lfw_resize_6000_1103\Dan_Kellner/Dan_Kellner_0001.jpg;847
C:\feature_bayes_caffe\lfw_resize_6000_1103\Dan_LaCoutre/Dan_LaCoutre_0001.jpg;848
C:\feature_bayes_caffe\lfw_resize_6000_1103\Dan_Monson/Dan_Monson_0001.jpg;849
C:\feature_bayes_caffe\lfw_resize_6000_1103\Dan_Morales/Dan_Morales_0001.jpg;850
C:\feature_bayes_caffe\lfw_resize_6000_1103\Dan_Morales/Dan_Morales_0002.jpg;850
C:\feature_bayes_caffe\lfw_resize_6000_1103\Dan_Morales/Dan_Morales_0003.jpg;850
C:\feature_bayes_caffe\lfw_resize_6000_1103\Dan_Quayle/Dan_Quayle_0001.jpg;851
C:\feature_bayes_caffe\lfw_resize_6000_1103\Dan_Reeves/Dan_Reeves_0001.jpg;852
C:\feature_bayes_caffe\lfw_resize_6000_1103\Dan_Wheldon/Dan_Wheldon_0001.jpg;853
C:\feature_bayes_caffe\lfw_resize_6000_1103\Dan_Wheldon/Dan_Wheldon_0002.jpg;853
C:\feature_bayes_caffe\lfw_resize_6000_1103\Darcy_Regier/Darcy_Regier_0001.jpg;854
C:\feature_bayes_caffe\lfw_resize_6000_1103\Darin_Erstad/Darin_Erstad_0001.jpg;855
C:\feature_bayes_caffe\lfw_resize_6000_1103\Dario_Camuffo/Dario_Camuffo_0001.jpg;856
C:\feature_bayes_caffe\lfw_resize_6000_1103\Dario_Franchitti/Dario_Franchitti_0001.jpg;857
C:\feature_bayes_caffe\lfw_resize_6000_1103\Darla_Moore/Darla_Moore_0001.jpg;858
C:\feature_bayes_caffe\lfw_resize_6000_1103\Darrell_Issa/Darrell_Issa_0001.jpg;859
C:\feature_bayes_caffe\lfw_resize_6000_1103\Darrell_Issa/Darrell_Issa_0002.jpg;859
C:\feature_bayes_caffe\lfw_resize_6000_1103\Darrell_Porter/Darrell_Porter_0001.jpg;860
C:\feature_bayes_caffe\lfw_resize_6000_1103\Darrell_Porter/Darrell_Porter_0002.jpg;860
C:\feature_bayes_caffe\lfw_resize_6000_1103\Darrell_Royal/Darrell_Royal_0001.jpg;861
C:\feature_bayes_caffe\lfw_resize_6000_1103\Darren_Campel/Darren_Campel_0001.jpg;862
C:\feature_bayes_caffe\lfw_resize_6000_1103\Darren_Clarke/Darren_Clarke_0001.jpg;863
C:\feature_bayes_caffe\lfw_resize_6000_1103\Darren_Clarke/Darren_Clarke_0002.jpg;863
C:\feature_bayes_caffe\lfw_resize_6000_1103\Darryl_Stingley/Darryl_Stingley_0001.jpg;864
C:\feature_bayes_caffe\lfw_resize_6000_1103\Darvis_Patton/Darvis_Patton_0001.jpg;865
C:\feature_bayes_caffe\lfw_resize_6000_1103\Daryl_Hannah/Daryl_Hannah_0001.jpg;866
C:\feature_bayes_caffe\lfw_resize_6000_1103\Daryl_Hannah/Daryl_Hannah_0002.jpg;866
C:\feature_bayes_caffe\lfw_resize_6000_1103\Daryl_Parks/Daryl_Parks_0001.jpg;867
C:\feature_bayes_caffe\lfw_resize_6000_1103\Daryl_Sabara/Daryl_Sabara_0001.jpg;868
C:\feature_bayes_caffe\lfw_resize_6000_1103\Daryl_Smith/Daryl_Smith_0001.jpg;869
C:\feature_bayes_caffe\lfw_resize_6000_1103\Dave_Barr/Dave_Barr_0001.jpg;870
C:\feature_bayes_caffe\lfw_resize_6000_1103\Dave_Campo/Dave_Campo_0001.jpg;871
C:\feature_bayes_caffe\lfw_resize_6000_1103\Dave_Campo/Dave_Campo_0002.jpg;871
C:\feature_bayes_caffe\lfw_resize_6000_1103\Dave_Campo/Dave_Campo_0003.jpg;871
C:\feature_bayes_caffe\lfw_resize_6000_1103\Dave_Johnson/Dave_Johnson_0001.jpg;872
C:\feature_bayes_caffe\lfw_resize_6000_1103\Dave_Matthews/Dave_Matthews_0001.jpg;873
C:\feature_bayes_caffe\lfw_resize_6000_1103\Dave_McGinnis/Dave_McGinnis_0001.jpg;874
C:\feature_bayes_caffe\lfw_resize_6000_1103\Dave_McNealey/Dave_McNealey_0001.jpg;875
C:\feature_bayes_caffe\lfw_resize_6000_1103\Dave_Odom/Dave_Odom_0001.jpg;876
C:\feature_bayes_caffe\lfw_resize_6000_1103\Dave_Robertson/Dave_Robertson_0001.jpg;877
C:\feature_bayes_caffe\lfw_resize_6000_1103\Dave_Tucker/Dave_Tucker_0001.jpg;878
C:\feature_bayes_caffe\lfw_resize_6000_1103\Dave_Williams/Dave_Williams_0001.jpg;879
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Alpay/David_Alpay_0001.jpg;880
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Anderson/David_Anderson_0001.jpg;881
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Anderson/David_Anderson_0002.jpg;881
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Anderson/David_Anderson_0003.jpg;881
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Ballantyne/David_Ballantyne_0001.jpg;882
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Beckham/David_Beckham_0001.jpg;883
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Beckham/David_Beckham_0009.jpg;883
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Beckham/David_Beckham_0011.jpg;883
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Beckham/David_Beckham_0013.jpg;883
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Beckham/David_Beckham_0015.jpg;883
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Beckham/David_Beckham_0016.jpg;883
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Beckham/David_Beckham_0020.jpg;883
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Beckham/David_Beckham_0022.jpg;883
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Beckham/David_Beckham_0024.jpg;883
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Beckham/David_Beckham_0027.jpg;883
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Beckham/David_Beckham_0029.jpg;883
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Beckham/David_Beckham_0031.jpg;883
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Bell/David_Bell_0001.jpg;884
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Bisbal/David_Bisbal_0001.jpg;885
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Blaine/David_Blaine_0001.jpg;886
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Brinkley/David_Brinkley_0001.jpg;887
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Canary/David_Canary_0001.jpg;888
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Caraway/David_Caraway_0001.jpg;889
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Caraway/David_Caraway_0002.jpg;889
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Carradine/David_Carradine_0001.jpg;890
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Caruso/David_Caruso_0001.jpg;891
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Caruso/David_Caruso_0002.jpg;891
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Chase/David_Chase_0001.jpg;892
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Collenette/David_Collenette_0001.jpg;893
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Coulthard/David_Coulthard_0001.jpg;894
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Coulthard/David_Coulthard_0002.jpg;894
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Dodge/David_Dodge_0001.jpg;895
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Dodge/David_Dodge_0002.jpg;895
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Duval/David_Duval_0001.jpg;896
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Hanson/David_Hanson_0001.jpg;897
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Heyman/David_Heyman_0001.jpg;898
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Heyman/David_Heyman_0002.jpg;898
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Heymann/David_Heymann_0003.jpg;899
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Heymann/David_Heymann_0005.jpg;899
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Hilt/David_Hilt_0001.jpg;900
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Ho/David_Ho_0001.jpg;901
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Howard/David_Howard_0001.jpg;902
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Hyde_Pierce/David_Hyde_Pierce_0001.jpg;903
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Hyde_Pierce/David_Hyde_Pierce_0002.jpg;903
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Hyde_Pierce/David_Hyde_Pierce_0003.jpg;903
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Hyde_Pierce/David_Hyde_Pierce_0004.jpg;903
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Kelley/David_Kelley_0001.jpg;904
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Kelley/David_Kelley_0002.jpg;904
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Leahy/David_Leahy_0001.jpg;905
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Leahy/David_Leahy_0002.jpg;905
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_McCullough/David_McCullough_0001.jpg;906
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_McKiernan/David_McKiernan_0001.jpg;907
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Modell/David_Modell_0001.jpg;908
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Montoya/David_Montoya_0001.jpg;909
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Myers/David_Myers_0001.jpg;910
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Myers/David_Myers_0002.jpg;910
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Nalbandian/David_Nalbandian_0001.jpg;911
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Nalbandian/David_Nalbandian_0002.jpg;911
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Nalbandian/David_Nalbandian_0003.jpg;911
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Nalbandian/David_Nalbandian_0004.jpg;911
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Nalbandian/David_Nalbandian_0009.jpg;911
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Nalbandian/David_Nalbandian_0011.jpg;911
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Nalbandian/David_Nalbandian_0012.jpg;911
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Nalbandian/David_Nalbandian_0013.jpg;911
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Oh/David_Oh_0001.jpg;912
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Przybyszewski/David_Przybyszewski_0001.jpg;913
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Scott_Morris/David_Scott_Morris_0001.jpg;914
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Siegel/David_Siegel_0001.jpg;915
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Spade/David_Spade_0001.jpg;916
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Spade/David_Spade_0002.jpg;916
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Stern/David_Stern_0001.jpg;917
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Stern/David_Stern_0002.jpg;917
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Stern/David_Stern_0003.jpg;917
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Suazo/David_Suazo_0001.jpg;918
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Surrett/David_Surrett_0001.jpg;919
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Tornberg/David_Tornberg_0001.jpg;920
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Trimble/David_Trimble_0001.jpg;921
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Trimble/David_Trimble_0003.jpg;921
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Trimble/David_Trimble_0004.jpg;921
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Trimble/David_Trimble_0005.jpg;921
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Wells/David_Wells_0001.jpg;922
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Wells/David_Wells_0002.jpg;922
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Wells/David_Wells_0005.jpg;922
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Wells/David_Wells_0006.jpg;922
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Wells/David_Wells_0007.jpg;922
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Westerfield/David_Westerfield_0001.jpg;923
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Wolf/David_Wolf_0001.jpg;924
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Wolf/David_Wolf_0002.jpg;924
C:\feature_bayes_caffe\lfw_resize_6000_1103\David_Zeplowitz/David_Zeplowitz_0001.jpg;925
C:\feature_bayes_caffe\lfw_resize_6000_1103\Dawna_LoPiccolo/Dawna_LoPiccolo_0001.jpg;926
C:\feature_bayes_caffe\lfw_resize_6000_1103\Dawn_Staley/Dawn_Staley_0001.jpg;927
C:\feature_bayes_caffe\lfw_resize_6000_1103\Dean_Barker/Dean_Barker_0001.jpg;928
C:\feature_bayes_caffe\lfw_resize_6000_1103\Dean_Barkley/Dean_Barkley_0003.jpg;929
C:\feature_bayes_caffe\lfw_resize_6000_1103\Dean_Jacek/Dean_Jacek_0001.jpg;930
C:\feature_bayes_caffe\lfw_resize_6000_1103\Debbie_Allen/Debbie_Allen_0001.jpg;931
C:\feature_bayes_caffe\lfw_resize_6000_1103\Debbie_Reynolds/Debbie_Reynolds_0001.jpg;932
C:\feature_bayes_caffe\lfw_resize_6000_1103\Debbie_Reynolds/Debbie_Reynolds_0002.jpg;932
C:\feature_bayes_caffe\lfw_resize_6000_1103\Debbie_Reynolds/Debbie_Reynolds_0003.jpg;932
C:\feature_bayes_caffe\lfw_resize_6000_1103\Debbie_Reynolds/Debbie_Reynolds_0004.jpg;932
C:\feature_bayes_caffe\lfw_resize_6000_1103\Debra_Brown/Debra_Brown_0001.jpg;933
C:\feature_bayes_caffe\lfw_resize_6000_1103\Debra_Brown/Debra_Brown_0002.jpg;933
C:\feature_bayes_caffe\lfw_resize_6000_1103\Debra_Messing/Debra_Messing_0001.jpg;934
C:\feature_bayes_caffe\lfw_resize_6000_1103\Debra_Messing/Debra_Messing_0002.jpg;934
C:\feature_bayes_caffe\lfw_resize_6000_1103\Debra_Rose/Debra_Rose_0001.jpg;935
C:\feature_bayes_caffe\lfw_resize_6000_1103\Debra_Shank/Debra_Shank_0001.jpg;936
C:\feature_bayes_caffe\lfw_resize_6000_1103\Debra_Yang/Debra_Yang_0001.jpg;937
C:\feature_bayes_caffe\lfw_resize_6000_1103\Deb_Santos/Deb_Santos_0001.jpg;938
C:\feature_bayes_caffe\lfw_resize_6000_1103\Deece_Eckstein/Deece_Eckstein_0001.jpg;939
C:\feature_bayes_caffe\lfw_resize_6000_1103\Deepa_Mehta/Deepa_Mehta_0001.jpg;940
C:\feature_bayes_caffe\lfw_resize_6000_1103\Delphine_Chuillot/Delphine_Chuillot_0001.jpg;941
C:\feature_bayes_caffe\lfw_resize_6000_1103\Demetrin_Veal/Demetrin_Veal_0001.jpg;942
C:\feature_bayes_caffe\lfw_resize_6000_1103\Demetrius_Ferraciu/Demetrius_Ferraciu_0001.jpg;943
C:\feature_bayes_caffe\lfw_resize_6000_1103\Demetrius_Ferraciu/Demetrius_Ferraciu_0002.jpg;943
C:\feature_bayes_caffe\lfw_resize_6000_1103\Demi_Moore/Demi_Moore_0001.jpg;944
C:\feature_bayes_caffe\lfw_resize_6000_1103\Demi_Moore/Demi_Moore_0002.jpg;944
C:\feature_bayes_caffe\lfw_resize_6000_1103\Demi_Moore/Demi_Moore_0003.jpg;944
C:\feature_bayes_caffe\lfw_resize_6000_1103\Denise_Johnson/Denise_Johnson_0001.jpg;945
C:\feature_bayes_caffe\lfw_resize_6000_1103\Denise_Johnson/Denise_Johnson_0002.jpg;945
C:\feature_bayes_caffe\lfw_resize_6000_1103\Denise_Locke/Denise_Locke_0001.jpg;946
C:\feature_bayes_caffe\lfw_resize_6000_1103\Denis_Coderre/Denis_Coderre_0001.jpg;947
C:\feature_bayes_caffe\lfw_resize_6000_1103\Denis_Fassou-Nguesso/Denis_Fassou-Nguesso_0001.jpg;948
C:\feature_bayes_caffe\lfw_resize_6000_1103\Deniz_Baykal/Deniz_Baykal_0001.jpg;949
C:\feature_bayes_caffe\lfw_resize_6000_1103\Dennis_Erickson/Dennis_Erickson_0001.jpg;950
C:\feature_bayes_caffe\lfw_resize_6000_1103\Dennis_Erickson/Dennis_Erickson_0002.jpg;950
C:\feature_bayes_caffe\lfw_resize_6000_1103\Dennis_Franchione/Dennis_Franchione_0001.jpg;951
C:\feature_bayes_caffe\lfw_resize_6000_1103\Dennis_Hastert/Dennis_Hastert_0002.jpg;952
C:\feature_bayes_caffe\lfw_resize_6000_1103\Dennis_Hastert/Dennis_Hastert_0003.jpg;952
C:\feature_bayes_caffe\lfw_resize_6000_1103\Dennis_Hastert/Dennis_Hastert_0004.jpg;952
C:\feature_bayes_caffe\lfw_resize_6000_1103\Dennis_Hastert/Dennis_Hastert_0005.jpg;952
C:\feature_bayes_caffe\lfw_resize_6000_1103\Dennis_Hastert/Dennis_Hastert_0006.jpg;952
C:\feature_bayes_caffe\lfw_resize_6000_1103\Dennis_Johnson/Dennis_Johnson_0001.jpg;953
C:\feature_bayes_caffe\lfw_resize_6000_1103\Dennis_Kucinich/Dennis_Kucinich_0002.jpg;954
C:\feature_bayes_caffe\lfw_resize_6000_1103\Dennis_Kucinich/Dennis_Kucinich_0003.jpg;954
C:\feature_bayes_caffe\lfw_resize_6000_1103\Dennis_Kucinich/Dennis_Kucinich_0004.jpg;954
C:\feature_bayes_caffe\lfw_resize_6000_1103\Dennis_Kucinich/Dennis_Kucinich_0006.jpg;954
C:\feature_bayes_caffe\lfw_resize_6000_1103\Dennis_Kucinich/Dennis_Kucinich_0007.jpg;954
C:\feature_bayes_caffe\lfw_resize_6000_1103\Dennis_Oswald/Dennis_Oswald_0001.jpg;955
C:\feature_bayes_caffe\lfw_resize_6000_1103\Dennis_Powell/Dennis_Powell_0001.jpg;956
C:\feature_bayes_caffe\lfw_resize_6000_1103\Dennis_Powell/Dennis_Powell_0002.jpg;956
C:\feature_bayes_caffe\lfw_resize_6000_1103\Denys_Arcand/Denys_Arcand_0001.jpg;957
C:\feature_bayes_caffe\lfw_resize_6000_1103\Denzel_Washington/Denzel_Washington_0002.jpg;958
C:\feature_bayes_caffe\lfw_resize_6000_1103\Denzel_Washington/Denzel_Washington_0003.jpg;958
C:\feature_bayes_caffe\lfw_resize_6000_1103\Denzel_Washington/Denzel_Washington_0004.jpg;958
C:\feature_bayes_caffe\lfw_resize_6000_1103\Denzel_Washington/Denzel_Washington_0005.jpg;958
C:\feature_bayes_caffe\lfw_resize_6000_1103\Dereck_Whittenburg/Dereck_Whittenburg_0001.jpg;959
C:\feature_bayes_caffe\lfw_resize_6000_1103\Derek_Bond/Derek_Bond_0001.jpg;960
C:\feature_bayes_caffe\lfw_resize_6000_1103\Derek_Jeter/Derek_Jeter_0001.jpg;961
C:\feature_bayes_caffe\lfw_resize_6000_1103\Derek_Jeter/Derek_Jeter_0002.jpg;961
C:\feature_bayes_caffe\lfw_resize_6000_1103\Derek_Jeter/Derek_Jeter_0003.jpg;961
C:\feature_bayes_caffe\lfw_resize_6000_1103\Derek_Jeter/Derek_Jeter_0004.jpg;961
C:\feature_bayes_caffe\lfw_resize_6000_1103\Derek_King/Derek_King_0001.jpg;962
C:\feature_bayes_caffe\lfw_resize_6000_1103\Derek_Lowe/Derek_Lowe_0001.jpg;963
C:\feature_bayes_caffe\lfw_resize_6000_1103\Derek_Lowe/Derek_Lowe_0002.jpg;963
C:\feature_bayes_caffe\lfw_resize_6000_1103\Derrick_Battie/Derrick_Battie_0001.jpg;964
C:\feature_bayes_caffe\lfw_resize_6000_1103\Derrick_Taylor/Derrick_Taylor_0001.jpg;965
C:\feature_bayes_caffe\lfw_resize_6000_1103\Desiree_Lemosi/Desiree_Lemosi_0001.jpg;966
C:\feature_bayes_caffe\lfw_resize_6000_1103\Desiree_Lemosi/Desiree_Lemosi_0002.jpg;966
C:\feature_bayes_caffe\lfw_resize_6000_1103\Desiree_McKenzie/Desiree_McKenzie_0001.jpg;967
C:\feature_bayes_caffe\lfw_resize_6000_1103\Desmon_Farmer/Desmon_Farmer_0001.jpg;968
C:\feature_bayes_caffe\lfw_resize_6000_1103\Des_Brown/Des_Brown_0001.jpg;969
C:\feature_bayes_caffe\lfw_resize_6000_1103\Dewayne_White/Dewayne_White_0001.jpg;970
C:\feature_bayes_caffe\lfw_resize_6000_1103\Dexter_Jackson/Dexter_Jackson_0001.jpg;971
C:\feature_bayes_caffe\lfw_resize_6000_1103\Dexter_Jackson/Dexter_Jackson_0002.jpg;971
C:\feature_bayes_caffe\lfw_resize_6000_1103\Diana_Krall/Diana_Krall_0001.jpg;972
C:\feature_bayes_caffe\lfw_resize_6000_1103\Diana_Krall/Diana_Krall_0003.jpg;972
C:\feature_bayes_caffe\lfw_resize_6000_1103\Diana_Krall/Diana_Krall_0004.jpg;972
C:\feature_bayes_caffe\lfw_resize_6000_1103\Diana_Krall/Diana_Krall_0006.jpg;972
C:\feature_bayes_caffe\lfw_resize_6000_1103\Diana_Munz/Diana_Munz_0001.jpg;973
C:\feature_bayes_caffe\lfw_resize_6000_1103\Diana_Munz/Diana_Munz_0002.jpg;973
C:\feature_bayes_caffe\lfw_resize_6000_1103\Diana_Munz/Diana_Munz_0003.jpg;973
C:\feature_bayes_caffe\lfw_resize_6000_1103\Diana_Ross/Diana_Ross_0001.jpg;974
C:\feature_bayes_caffe\lfw_resize_6000_1103\Diana_Taurasi/Diana_Taurasi_0001.jpg;975
C:\feature_bayes_caffe\lfw_resize_6000_1103\Diana_Taurasi/Diana_Taurasi_0002.jpg;975
C:\feature_bayes_caffe\lfw_resize_6000_1103\Diane_Green/Diane_Green_0002.jpg;976
C:\feature_bayes_caffe\lfw_resize_6000_1103\Diane_Ladd/Diane_Ladd_0001.jpg;977
C:\feature_bayes_caffe\lfw_resize_6000_1103\Diane_Lane/Diane_Lane_0001.jpg;978
C:\feature_bayes_caffe\lfw_resize_6000_1103\Dianne_Feinstein/Dianne_Feinstein_0001.jpg;979
C:\feature_bayes_caffe\lfw_resize_6000_1103\Dianne_Feinstein/Dianne_Feinstein_0002.jpg;979
C:\feature_bayes_caffe\lfw_resize_6000_1103\Dianne_Feinstein/Dianne_Feinstein_0003.jpg;979
C:\feature_bayes_caffe\lfw_resize_6000_1103\Dianne_Reeves/Dianne_Reeves_0001.jpg;980
C:\feature_bayes_caffe\lfw_resize_6000_1103\Dick_Armey/Dick_Armey_0001.jpg;981
C:\feature_bayes_caffe\lfw_resize_6000_1103\Dick_Cheney/Dick_Cheney_0002.jpg;982
C:\feature_bayes_caffe\lfw_resize_6000_1103\Dick_Cheney/Dick_Cheney_0003.jpg;982
